timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1556035940747,4,Logout-0,302,,Thread-Gruppe 1-8,,true,,1344,1090,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,4,0,0
1556035940751,8,Logout-1,200,,Thread-Gruppe 1-8,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,8,0,0
1556035940760,7,Home,200,,Thread-Gruppe 1-8,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,7,0,0
1556035940742,26,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,96891,897,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=2&page=5,25,0,0
1556035940757,17,Logout,200,,Thread-Gruppe 1-1,text,true,,10479,1825,10,10,http://localhost:30080/tools.descartes.teastore.webui/,4,0,0
1556035940744,30,Login,200,,Thread-Gruppe 1-10,text,true,,10102,1019,10,10,http://localhost:30080/tools.descartes.teastore.webui/,23,0,0
1556035940757,4,Logout-0,302,,Thread-Gruppe 1-1,,true,,1344,1090,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,4,0,0
1556035940744,23,Login-0,302,,Thread-Gruppe 1-10,,true,,753,276,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,23,0,0
1556035940761,13,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,13,0,0
1556035940768,6,Login-1,200,,Thread-Gruppe 1-10,text,true,,9349,743,10,10,http://localhost:30080/tools.descartes.teastore.webui/,6,0,0
1556035940718,61,Look at Product,200,,Thread-Gruppe 1-5,text,true,,91158,760,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=239,60,0,0
1556035940754,26,List Products with different page,200,,Thread-Gruppe 1-6,text,true,,100643,896,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=2&page=1,25,0,0
1556035940775,6,Home,200,,Thread-Gruppe 1-1,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,6,0,0
1556035940732,53,Add Product to Cart,200,,Thread-Gruppe 1-9,text,true,,25367,1736,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,6,0,0
1556035940732,6,Add Product to Cart-0,302,,Thread-Gruppe 1-9,,true,,883,863,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,6,0,0
1556035940738,47,Add Product to Cart-1,200,,Thread-Gruppe 1-9,text,true,,24484,873,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,47,0,0
1556035940735,52,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,30197,1739,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,13,0,0
1556035940735,13,Add Product to Cart-0,302,,Thread-Gruppe 1-4,,true,,885,864,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,13,0,0
1556035940748,39,Add Product to Cart-1,200,,Thread-Gruppe 1-4,text,true,,29312,875,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,39,0,0
1556035940747,53,Look at Product,200,,Thread-Gruppe 1-7,text,true,,144671,757,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=8,45,0,0
1556035940767,44,Login,200,,Thread-Gruppe 1-8,text,true,,10101,1017,10,10,http://localhost:30080/tools.descartes.teastore.webui/,33,0,0
1556035940767,33,Login-0,302,,Thread-Gruppe 1-8,,true,,752,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,33,0,0
1556035940800,11,Login-1,200,,Thread-Gruppe 1-8,text,true,,9349,742,10,10,http://localhost:30080/tools.descartes.teastore.webui/,10,0,0
1556035940788,25,List Products with different page,200,,Thread-Gruppe 1-4,text,true,,94807,897,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=2&page=2,25,0,0
1556035940756,60,Add Product 2 to Cart,200,,Thread-Gruppe 1-2,text,true,,29609,1980,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,7,0,0
1556035940756,7,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-2,,true,,1002,988,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,7,0,0
1556035940763,53,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-2,text,true,,28607,992,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,52,0,0
1556035940786,29,List Products with different page,200,,Thread-Gruppe 1-9,text,true,,99096,895,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=5,29,0,0
1556035940781,35,Login,200,,Thread-Gruppe 1-1,text,true,,10105,1021,10,10,http://localhost:30080/tools.descartes.teastore.webui/,20,0,0
1556035940781,20,Login-0,302,,Thread-Gruppe 1-1,,true,,756,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,20,0,0
1556035940801,15,Login-1,200,,Thread-Gruppe 1-1,text,true,,9349,746,10,10,http://localhost:30080/tools.descartes.teastore.webui/,15,0,0
1556035940775,42,List Products,200,,Thread-Gruppe 1-10,text,true,,142387,769,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=1,39,0,0
1556035940769,52,Add Product 2 to Cart,200,,Thread-Gruppe 1-3,text,true,,25966,1983,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,7,0,0
1556035940769,7,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-3,,true,,1003,990,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,7,0,0
1556035940776,45,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-3,text,true,,24963,993,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,44,0,0
1556035940816,12,Logout,200,,Thread-Gruppe 1-2,text,true,,10479,1825,10,10,http://localhost:30080/tools.descartes.teastore.webui/,3,0,0
1556035940816,3,Logout-0,302,,Thread-Gruppe 1-2,,true,,1344,1090,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,3,0,0
1556035940819,9,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,9,0,0
1556035940779,52,Add Product to Cart,200,,Thread-Gruppe 1-5,text,true,,25215,1741,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,20,0,0
1556035940779,20,Add Product to Cart-0,302,,Thread-Gruppe 1-5,,true,,886,865,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,20,0,0
1556035940799,32,Add Product to Cart-1,200,,Thread-Gruppe 1-5,text,true,,24329,876,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,32,0,0
1556035940781,51,Add Product 2 to Cart,200,,Thread-Gruppe 1-6,text,true,,26700,1981,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,8,0,0
1556035940781,8,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-6,,true,,1002,989,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,8,0,0
1556035940789,43,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-6,text,true,,25698,992,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,42,0,0
1556035940821,13,Logout,200,,Thread-Gruppe 1-3,text,true,,10479,1826,10,10,http://localhost:30080/tools.descartes.teastore.webui/,4,0,0
1556035940821,4,Logout-0,302,,Thread-Gruppe 1-3,,true,,1344,1091,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,4,0,0
1556035940825,9,Logout-1,200,,Thread-Gruppe 1-3,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,9,0,0
1556035940829,9,Home,200,,Thread-Gruppe 1-2,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,9,0,0
1556035940800,41,Add Product to Cart,200,,Thread-Gruppe 1-7,text,true,,26982,1733,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,5,0,0
1556035940800,5,Add Product to Cart-0,302,,Thread-Gruppe 1-7,,true,,881,862,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,5,0,0
1556035940805,36,Add Product to Cart-1,200,,Thread-Gruppe 1-7,text,true,,26101,871,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,35,0,0
1556035940811,29,List Products,200,,Thread-Gruppe 1-8,text,true,,118757,768,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=1,28,0,0
1556035940817,24,List Products,200,,Thread-Gruppe 1-1,text,true,,118757,772,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=1,23,0,0
1556035940832,13,Logout,200,,Thread-Gruppe 1-6,text,true,,10479,1825,10,10,http://localhost:30080/tools.descartes.teastore.webui/,3,0,0
1556035940832,3,Logout-0,302,,Thread-Gruppe 1-6,,true,,1344,1090,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,3,0,0
1556035940835,10,Logout-1,200,,Thread-Gruppe 1-6,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,10,0,0
1556035940834,11,Home,200,,Thread-Gruppe 1-3,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,11,0,1
1556035940845,13,Home,200,,Thread-Gruppe 1-6,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,13,0,1
1556035940831,27,List Products with different page,200,,Thread-Gruppe 1-5,text,true,,105621,898,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=6&page=1,26,0,0
1556035940815,49,Add Product 2 to Cart,200,,Thread-Gruppe 1-4,text,true,,30890,1984,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,5,0,0
1556035940815,5,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-4,,true,,1004,990,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,5,0,0
1556035940820,44,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-4,text,true,,29886,994,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,43,0,0
1556035940816,51,Add Product 2 to Cart,200,,Thread-Gruppe 1-9,text,true,,26061,1980,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,9,0,0
1556035940816,9,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-9,,true,,1002,988,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,9,0,0
1556035940825,42,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-9,text,true,,25059,992,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,42,0,0
1556035940839,29,Login,200,,Thread-Gruppe 1-2,text,true,,10105,1021,10,10,http://localhost:30080/tools.descartes.teastore.webui/,22,0,0
1556035940839,22,Login-0,302,,Thread-Gruppe 1-2,,true,,756,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,22,0,0
1556035940861,7,Login-1,200,,Thread-Gruppe 1-2,text,true,,9349,746,10,10,http://localhost:30080/tools.descartes.teastore.webui/,7,0,0
1556035940864,11,Logout,200,,Thread-Gruppe 1-4,text,true,,10479,1827,10,10,http://localhost:30080/tools.descartes.teastore.webui/,3,0,0
1556035940864,3,Logout-0,302,,Thread-Gruppe 1-4,,true,,1344,1092,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,3,0,0
1556035940867,8,Logout-1,200,,Thread-Gruppe 1-4,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,8,0,0
1556035940841,37,List Products with different page,200,,Thread-Gruppe 1-7,text,true,,142539,893,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=4,34,0,0
1556035940868,14,Logout,200,,Thread-Gruppe 1-9,text,true,,10479,1825,10,10,http://localhost:30080/tools.descartes.teastore.webui/,2,0,0
1556035940868,2,Logout-0,302,,Thread-Gruppe 1-9,,true,,1344,1090,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,2,0,0
1556035940870,12,Logout-1,200,,Thread-Gruppe 1-9,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,12,0,0
1556035940841,42,Look at Product,200,,Thread-Gruppe 1-8,text,true,,104959,756,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=425,41,0,0
1556035940818,66,Look at Product,200,,Thread-Gruppe 1-10,text,true,,149088,756,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=19,65,0,0
1556035940842,43,Look at Product,200,,Thread-Gruppe 1-1,text,true,,114539,760,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=423,42,0,0
1556035940845,42,Login,200,,Thread-Gruppe 1-3,text,true,,10103,1019,10,10,http://localhost:30080/tools.descartes.teastore.webui/,31,0,0
1556035940845,31,Login-0,302,,Thread-Gruppe 1-3,,true,,754,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,31,0,0
1556035940876,11,Login-1,200,,Thread-Gruppe 1-3,text,true,,9349,744,10,10,http://localhost:30080/tools.descartes.teastore.webui/,11,0,0
1556035940876,12,Home,200,,Thread-Gruppe 1-4,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,12,0,1
1556035940858,31,Login,200,,Thread-Gruppe 1-6,text,true,,10104,1020,10,10,http://localhost:30080/tools.descartes.teastore.webui/,22,0,0
1556035940858,22,Login-0,302,,Thread-Gruppe 1-6,,true,,755,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,22,0,0
1556035940880,9,Login-1,200,,Thread-Gruppe 1-6,text,true,,9349,745,10,10,http://localhost:30080/tools.descartes.teastore.webui/,9,0,0
1556035940883,10,Home,200,,Thread-Gruppe 1-9,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,10,0,0
1556035940868,37,List Products,200,,Thread-Gruppe 1-2,text,true,,105599,772,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=6&page=1,35,0,0
1556035940889,23,List Products,200,,Thread-Gruppe 1-6,text,true,,118757,771,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=1,22,0,0
1556035940859,57,Add Product 2 to Cart,200,,Thread-Gruppe 1-5,text,true,,25909,1985,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,15,0,0
1556035940859,15,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-5,,true,,1004,991,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,15,0,0
1556035940875,41,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-5,text,true,,24905,994,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,41,0,0
1556035940893,27,Login,200,,Thread-Gruppe 1-9,text,true,,10105,1021,10,10,http://localhost:30080/tools.descartes.teastore.webui/,18,0,0
1556035940893,18,Login-0,302,,Thread-Gruppe 1-9,,true,,756,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,18,0,0
1556035940911,9,Login-1,200,,Thread-Gruppe 1-9,text,true,,9349,746,10,10,http://localhost:30080/tools.descartes.teastore.webui/,9,0,0
1556035940888,46,List Products,200,,Thread-Gruppe 1-3,text,true,,97616,770,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=1,42,0,0
1556035940885,63,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,27006,1741,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,11,0,0
1556035940916,32,Logout,200,,Thread-Gruppe 1-5,text,true,,10479,1827,10,10,http://localhost:30080/tools.descartes.teastore.webui/,5,0,0
1556035940885,11,Add Product to Cart-0,302,,Thread-Gruppe 1-1,,true,,886,865,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,11,0,0
1556035940896,52,Add Product to Cart-1,200,,Thread-Gruppe 1-1,text,true,,26120,876,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,52,0,0
1556035940916,5,Logout-0,302,,Thread-Gruppe 1-5,,true,,1344,1092,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,5,0,0
1556035940921,27,Logout-1,200,,Thread-Gruppe 1-5,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,27,0,0
1556035940885,66,Add Product to Cart,200,,Thread-Gruppe 1-10,text,true,,28666,1732,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,7,0,0
1556035940885,7,Add Product to Cart-0,302,,Thread-Gruppe 1-10,,true,,881,861,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,7,0,0
1556035940893,58,Add Product to Cart-1,200,,Thread-Gruppe 1-10,text,true,,27785,871,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,58,0,0
1556035940883,71,Add Product to Cart,200,,Thread-Gruppe 1-8,text,true,,24804,1733,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,8,0,0
1556035940883,8,Add Product to Cart-0,302,,Thread-Gruppe 1-8,,true,,882,861,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,8,0,0
1556035940891,63,Add Product to Cart-1,200,,Thread-Gruppe 1-8,text,true,,23922,872,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,63,0,0
1556035940888,67,Login,200,,Thread-Gruppe 1-4,text,true,,10103,1019,10,10,http://localhost:30080/tools.descartes.teastore.webui/,45,0,0
1556035940888,45,Login-0,302,,Thread-Gruppe 1-4,,true,,754,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,45,0,0
1556035940933,22,Login-1,200,,Thread-Gruppe 1-4,text,true,,9349,744,10,10,http://localhost:30080/tools.descartes.teastore.webui/,22,0,0
1556035940949,7,Home,200,,Thread-Gruppe 1-5,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,7,0,0
1556035940905,53,Look at Product,200,,Thread-Gruppe 1-2,text,true,,108673,760,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=223,52,0,0
1556035940879,80,Add Product 2 to Cart,200,,Thread-Gruppe 1-7,text,true,,27680,1978,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,20,0,0
1556035940879,20,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-7,,true,,1002,986,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,20,0,0
1556035940899,60,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-7,text,true,,26678,992,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,60,0,0
1556035940920,48,List Products,200,,Thread-Gruppe 1-9,text,true,,142387,772,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=1,47,0,0
1556035940959,17,Logout,200,,Thread-Gruppe 1-7,text,true,,10479,1825,10,10,http://localhost:30080/tools.descartes.teastore.webui/,3,0,0
1556035940959,3,Logout-0,302,,Thread-Gruppe 1-7,,true,,1344,1090,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,3,0,0
1556035940962,14,Logout-1,200,,Thread-Gruppe 1-7,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,14,0,0
1556035940948,29,List Products with different page,200,,Thread-Gruppe 1-1,text,true,,117742,898,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=5,27,0,0
1556035940977,7,Home,200,,Thread-Gruppe 1-7,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,7,0,0
1556035940956,28,Login,200,,Thread-Gruppe 1-5,text,true,,10104,1020,10,10,http://localhost:30080/tools.descartes.teastore.webui/,20,0,0
1556035940956,20,Login-0,302,,Thread-Gruppe 1-5,,true,,755,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,20,0,0
1556035940976,8,Login-1,200,,Thread-Gruppe 1-5,text,true,,9349,745,10,10,http://localhost:30080/tools.descartes.teastore.webui/,8,0,0
1556035940955,31,List Products,200,,Thread-Gruppe 1-4,text,true,,100621,770,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=2&page=1,28,0,0
1556035940954,33,List Products with different page,200,,Thread-Gruppe 1-8,text,true,,117742,894,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=5,32,0,0
1556035940913,75,Look at Product,200,,Thread-Gruppe 1-6,text,true,,111081,759,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=419,74,0,0
1556035940951,43,List Products with different page,200,,Thread-Gruppe 1-10,text,true,,148420,893,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=5,41,0,0
1556035940935,62,Look at Product,200,,Thread-Gruppe 1-3,text,true,,84757,757,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=16,60,0,0
1556035940985,28,List Products,200,,Thread-Gruppe 1-5,text,true,,142387,771,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=1,26,0,0
1556035940969,50,Look at Product,200,,Thread-Gruppe 1-9,text,true,,136744,759,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=17,49,0,0
1556035940985,34,Login,200,,Thread-Gruppe 1-7,text,true,,10105,1021,10,10,http://localhost:30080/tools.descartes.teastore.webui/,22,0,0
1556035940985,22,Login-0,302,,Thread-Gruppe 1-7,,true,,756,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,22,0,0
1556035941007,12,Login-1,200,,Thread-Gruppe 1-7,text,true,,9349,746,10,10,http://localhost:30080/tools.descartes.teastore.webui/,12,0,0
1556035940958,62,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,28906,1741,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,13,0,0
1556035940958,13,Add Product to Cart-0,302,,Thread-Gruppe 1-2,,true,,886,865,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,13,0,0
1556035940972,48,Add Product to Cart-1,200,,Thread-Gruppe 1-2,text,true,,28020,876,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,48,0,0
1556035940978,42,Add Product 2 to Cart,200,,Thread-Gruppe 1-1,text,true,,27690,1985,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,5,0,0
1556035940978,5,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-1,,true,,1004,991,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,5,0,0
1556035940983,37,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-1,text,true,,26686,994,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,37,0,0
1556035941020,14,Logout,200,,Thread-Gruppe 1-1,text,true,,10479,1827,10,10,http://localhost:30080/tools.descartes.teastore.webui/,2,0,0
1556035941020,2,Logout-0,302,,Thread-Gruppe 1-1,,true,,1344,1092,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,2,0,0
1556035941022,12,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,12,0,0
1556035940988,52,Add Product 2 to Cart,200,,Thread-Gruppe 1-8,text,true,,25499,1977,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,8,0,0
1556035940988,8,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-8,,true,,1000,987,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,8,0,0
1556035940996,44,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-8,text,true,,24499,990,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,44,0,0
1556035940988,52,Add Product to Cart,200,,Thread-Gruppe 1-6,text,true,,26001,1739,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,10,0,0
1556035940988,10,Add Product to Cart-0,302,,Thread-Gruppe 1-6,,true,,885,864,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,10,0,0
1556035940998,42,Add Product to Cart-1,200,,Thread-Gruppe 1-6,text,true,,25116,875,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,42,0,0
1556035941020,23,List Products with different page,200,,Thread-Gruppe 1-2,text,true,,107784,898,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=6&page=2,22,0,0
1556035941035,9,Home,200,,Thread-Gruppe 1-1,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,9,0,0
1556035940997,50,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,25245,1734,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,9,0,0
1556035940997,9,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,882,862,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,9,0,0
1556035941006,41,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,24363,872,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,41,0,0
1556035940995,53,Add Product 2 to Cart,200,,Thread-Gruppe 1-10,text,true,,29358,1976,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,9,0,0
1556035940995,9,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-10,,true,,1000,986,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,9,0,0
1556035941005,43,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-10,text,true,,28358,990,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,43,0,0
1556035940988,60,Look at Product,200,,Thread-Gruppe 1-4,text,true,,109468,758,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=236,59,0,0
1556035941040,14,Logout,200,,Thread-Gruppe 1-8,text,true,,10479,1823,10,10,http://localhost:30080/tools.descartes.teastore.webui/,4,0,0
1556035941040,4,Logout-0,302,,Thread-Gruppe 1-8,,true,,1344,1088,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,4,0,0
1556035941044,10,Logout-1,200,,Thread-Gruppe 1-8,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,10,0,0
1556035941020,37,List Products,200,,Thread-Gruppe 1-7,text,true,,118757,772,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=1,37,0,0
1556035941048,15,Logout,200,,Thread-Gruppe 1-10,text,true,,10479,1823,10,10,http://localhost:30080/tools.descartes.teastore.webui/,2,0,0
1556035941048,2,Logout-0,302,,Thread-Gruppe 1-10,,true,,1344,1088,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,2,0,0
1556035941051,12,Logout-1,200,,Thread-Gruppe 1-10,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,12,0,0
1556035941014,50,Look at Product,200,,Thread-Gruppe 1-5,text,true,,136355,758,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=36,49,0,0
1556035941055,15,Home,200,,Thread-Gruppe 1-8,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,15,0,1
1556035941064,7,Home,200,,Thread-Gruppe 1-10,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,7,0,0
1556035941044,38,Login,200,,Thread-Gruppe 1-1,text,true,,10104,1020,10,10,http://localhost:30080/tools.descartes.teastore.webui/,18,0,0
1556035941044,18,Login-0,302,,Thread-Gruppe 1-1,,true,,755,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,18,0,0
1556035941062,20,Login-1,200,,Thread-Gruppe 1-1,text,true,,9349,745,10,10,http://localhost:30080/tools.descartes.teastore.webui/,20,0,0
1556035941020,68,Add Product to Cart,200,,Thread-Gruppe 1-9,text,true,,25357,1738,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,11,0,0
1556035941020,11,Add Product to Cart-0,302,,Thread-Gruppe 1-9,,true,,884,864,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,11,0,0
1556035941031,57,Add Product to Cart-1,200,,Thread-Gruppe 1-9,text,true,,24473,874,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,57,0,0
1556035941047,42,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,98226,894,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=2,39,0,0
